Episode: 0, step: 9, Pop: 7/5, Epsilon: 1.00, Mean Loss: 60.99, Median Loss: 60.99, Std Loss: 60.99, Mean Reward: 0.44, Median Reward: 2.00, Std Reward: 37.50
Episode: 973, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 34.91, Median Loss: 34.91, Std Loss: 34.91, Mean Reward: 3.24, Median Reward: 2.00, Std Reward: 184.70
Episode: 974, step: 9, Pop: 5/5, Epsilon: 0.02, Mean Loss: 31.06, Median Loss: 31.06, Std Loss: 31.06, Mean Reward: 2.67, Median Reward: 2.00, Std Reward: 178.80
Episode: 975, step: 9, Pop: 1/5, Epsilon: 0.02, Mean Loss: 34.57, Median Loss: 34.57, Std Loss: 34.57, Mean Reward: 1.38, Median Reward: 2.00, Std Reward: 44.00
Episode: 976, step: 9, Pop: 3/5, Epsilon: 0.02, Mean Loss: 35.21, Median Loss: 35.21, Std Loss: 35.21, Mean Reward: 4.09, Median Reward: 2.00, Std Reward: 212.50
Episode: 977, step: 8, Pop: 0/5, Epsilon: 0.02, Mean Loss: 34.35, Median Loss: 34.35, Std Loss: 34.35, Mean Reward: 2.79, Median Reward: 2.00, Std Reward: 108.90
Episode: 978, step: 9, Pop: 1/5, Epsilon: 0.02, Mean Loss: 37.98, Median Loss: 37.98, Std Loss: 37.98, Mean Reward: 2.55, Median Reward: 2.00, Std Reward: 97.00
Episode: 979, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 28.54, Median Loss: 28.54, Std Loss: 28.54, Mean Reward: 3.74, Median Reward: 2.00, Std Reward: 157.00
Episode: 980, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 29.88, Median Loss: 29.88, Std Loss: 29.88, Mean Reward: 3.18, Median Reward: 2.00, Std Reward: 206.90
Episode: 981, step: 9, Pop: 6/5, Epsilon: 0.02, Mean Loss: 32.65, Median Loss: 32.65, Std Loss: 32.65, Mean Reward: 5.87, Median Reward: 4.00, Std Reward: 452.10
Episode: 982, step: 9, Pop: 1/5, Epsilon: 0.02, Mean Loss: 42.47, Median Loss: 42.47, Std Loss: 42.47, Mean Reward: 1.62, Median Reward: 2.00, Std Reward: 52.00
Episode: 983, step: 9, Pop: 4/5, Epsilon: 0.02, Mean Loss: 38.71, Median Loss: 38.71, Std Loss: 38.71, Mean Reward: 6.82, Median Reward: 4.00, Std Reward: 341.10
Episode: 984, step: 9, Pop: 4/5, Epsilon: 0.02, Mean Loss: 30.40, Median Loss: 30.40, Std Loss: 30.40, Mean Reward: 3.51, Median Reward: 2.00, Std Reward: 193.30
Episode: 985, step: 9, Pop: 3/5, Epsilon: 0.02, Mean Loss: 35.58, Median Loss: 35.58, Std Loss: 35.58, Mean Reward: 4.27, Median Reward: 2.00, Std Reward: 217.70
Episode: 986, step: 9, Pop: 3/5, Epsilon: 0.02, Mean Loss: 54.32, Median Loss: 54.32, Std Loss: 54.32, Mean Reward: 3.31, Median Reward: 2.00, Std Reward: 155.40
Episode: 987, step: 9, Pop: 1/5, Epsilon: 0.02, Mean Loss: 48.42, Median Loss: 48.42, Std Loss: 48.42, Mean Reward: 3.34, Median Reward: 2.00, Std Reward: 110.30
Episode: 988, step: 9, Pop: 5/5, Epsilon: 0.02, Mean Loss: 36.53, Median Loss: 36.53, Std Loss: 36.53, Mean Reward: 5.42, Median Reward: 4.00, Std Reward: 319.60
Episode: 989, step: 9, Pop: 0/5, Epsilon: 0.02, Mean Loss: 53.75, Median Loss: 53.75, Std Loss: 53.75, Mean Reward: 3.26, Median Reward: 2.00, Std Reward: 137.00
Episode: 990, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 49.55, Median Loss: 49.55, Std Loss: 49.55, Mean Reward: 3.58, Median Reward: 2.00, Std Reward: 229.20
Episode: 991, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 50.17, Median Loss: 50.17, Std Loss: 50.17, Mean Reward: 3.57, Median Reward: 2.00, Std Reward: 175.00
Episode: 992, step: 9, Pop: 3/5, Epsilon: 0.02, Mean Loss: 42.35, Median Loss: 42.35, Std Loss: 42.35, Mean Reward: 3.77, Median Reward: 2.00, Std Reward: 237.40
Episode: 993, step: 9, Pop: 1/5, Epsilon: 0.02, Mean Loss: 50.41, Median Loss: 50.41, Std Loss: 50.41, Mean Reward: 3.71, Median Reward: 2.00, Std Reward: 170.50
Episode: 994, step: 9, Pop: 7/5, Epsilon: 0.02, Mean Loss: 54.57, Median Loss: 54.57, Std Loss: 54.57, Mean Reward: 4.80, Median Reward: 4.00, Std Reward: 393.90
Episode: 995, step: 9, Pop: 5/5, Epsilon: 0.02, Mean Loss: 38.36, Median Loss: 38.36, Std Loss: 38.36, Mean Reward: 3.77, Median Reward: 4.00, Std Reward: 229.80
Episode: 996, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 49.44, Median Loss: 49.44, Std Loss: 49.44, Mean Reward: 4.09, Median Reward: 2.00, Std Reward: 261.80
Episode: 997, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 45.64, Median Loss: 45.64, Std Loss: 45.64, Mean Reward: 3.43, Median Reward: 2.00, Std Reward: 168.00
Episode: 998, step: 9, Pop: 4/5, Epsilon: 0.02, Mean Loss: 40.86, Median Loss: 40.86, Std Loss: 40.86, Mean Reward: 5.12, Median Reward: 4.00, Std Reward: 281.40
Episode: 999, step: 9, Pop: 4/5, Epsilon: 0.02, Mean Loss: 40.24, Median Loss: 40.24, Std Loss: 40.24, Mean Reward: 4.78, Median Reward: 4.00, Std Reward: 282.00
Episode: 1000, step: 9, Pop: 3/5, Epsilon: 0.02, Mean Loss: 34.80, Median Loss: 34.80, Std Loss: 34.80, Mean Reward: 2.16, Median Reward: 2.00, Std Reward: 95.00
Episode: 1001, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 35.87, Median Loss: 35.87, Std Loss: 35.87, Mean Reward: 2.29, Median Reward: 2.00, Std Reward: 123.50
Episode: 1002, step: 9, Pop: 1/5, Epsilon: 0.02, Mean Loss: 36.16, Median Loss: 36.16, Std Loss: 36.16, Mean Reward: 1.98, Median Reward: 2.00, Std Reward: 95.00
Episode: 1003, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 28.86, Median Loss: 28.86, Std Loss: 28.86, Mean Reward: 1.99, Median Reward: 2.00, Std Reward: 109.50
Episode: 1004, step: 9, Pop: 0/5, Epsilon: 0.02, Mean Loss: 44.23, Median Loss: 44.23, Std Loss: 44.23, Mean Reward: 1.38, Median Reward: 2.00, Std Reward: 58.00
Episode: 1005, step: 9, Pop: 1/5, Epsilon: 0.02, Mean Loss: 35.37, Median Loss: 35.37, Std Loss: 35.37, Mean Reward: 1.73, Median Reward: 2.00, Std Reward: 95.00
Episode: 1006, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 36.49, Median Loss: 36.49, Std Loss: 36.49, Mean Reward: 4.06, Median Reward: 2.00, Std Reward: 227.20
Episode: 1007, step: 9, Pop: 1/5, Epsilon: 0.02, Mean Loss: 39.62, Median Loss: 39.62, Std Loss: 39.62, Mean Reward: 3.08, Median Reward: 2.00, Std Reward: 138.80
Episode: 1008, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 22.18, Median Loss: 22.18, Std Loss: 22.18, Mean Reward: 0.31, Median Reward: 2.00, Std Reward: 16.00
Episode: 1009, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 29.23, Median Loss: 29.23, Std Loss: 29.23, Mean Reward: 1.65, Median Reward: 2.00, Std Reward: 85.70
Episode: 1010, step: 9, Pop: 1/5, Epsilon: 0.02, Mean Loss: 46.67, Median Loss: 46.67, Std Loss: 46.67, Mean Reward: 3.09, Median Reward: 2.00, Std Reward: 136.00
Episode: 1011, step: 8, Pop: 0/5, Epsilon: 0.02, Mean Loss: 44.99, Median Loss: 44.99, Std Loss: 44.99, Mean Reward: 1.61, Median Reward: 2.00, Std Reward: 58.00
Episode: 1012, step: 6, Pop: 0/5, Epsilon: 0.02, Mean Loss: 36.24, Median Loss: 36.24, Std Loss: 36.24, Mean Reward: 2.10, Median Reward: 1.00, Std Reward: 63.00
Episode: 1013, step: 9, Pop: 1/5, Epsilon: 0.02, Mean Loss: 31.75, Median Loss: 31.75, Std Loss: 31.75, Mean Reward: 0.75, Median Reward: 1.00, Std Reward: 42.00
Episode: 1014, step: 9, Pop: 4/5, Epsilon: 0.02, Mean Loss: 43.47, Median Loss: 43.47, Std Loss: 43.47, Mean Reward: 4.32, Median Reward: 4.00, Std Reward: 241.70
Episode: 1015, step: 9, Pop: 0/5, Epsilon: 0.02, Mean Loss: 34.55, Median Loss: 34.55, Std Loss: 34.55, Mean Reward: 0.94, Median Reward: 2.00, Std Reward: 44.00
Episode: 1016, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 48.41, Median Loss: 48.41, Std Loss: 48.41, Mean Reward: 3.72, Median Reward: 2.00, Std Reward: 185.90
Episode: 1017, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 46.08, Median Loss: 46.08, Std Loss: 46.08, Mean Reward: 1.73, Median Reward: 2.00, Std Reward: 95.40
Episode: 1018, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 40.35, Median Loss: 40.35, Std Loss: 40.35, Mean Reward: 3.83, Median Reward: 3.00, Std Reward: 153.20
Episode: 1019, step: 7, Pop: 0/5, Epsilon: 0.02, Mean Loss: 46.91, Median Loss: 46.91, Std Loss: 46.91, Mean Reward: 1.73, Median Reward: 1.00, Std Reward: 45.00
Episode: 1020, step: 9, Pop: 0/5, Epsilon: 0.02, Mean Loss: 30.44, Median Loss: 30.44, Std Loss: 30.44, Mean Reward: 1.39, Median Reward: 2.00, Std Reward: 71.00
Episode: 1021, step: 9, Pop: 3/5, Epsilon: 0.02, Mean Loss: 44.98, Median Loss: 44.98, Std Loss: 44.98, Mean Reward: 1.93, Median Reward: 2.00, Std Reward: 129.10
Episode: 1022, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 41.81, Median Loss: 41.81, Std Loss: 41.81, Mean Reward: 0.53, Median Reward: 2.00, Std Reward: 23.00
Episode: 1023, step: 9, Pop: 3/5, Epsilon: 0.02, Mean Loss: 49.20, Median Loss: 49.20, Std Loss: 49.20, Mean Reward: 3.73, Median Reward: 2.00, Std Reward: 223.50
Episode: 1024, step: 9, Pop: 3/5, Epsilon: 0.02, Mean Loss: 39.59, Median Loss: 39.59, Std Loss: 39.59, Mean Reward: 3.27, Median Reward: 3.00, Std Reward: 157.10
Episode: 1025, step: 9, Pop: 0/5, Epsilon: 0.02, Mean Loss: 40.39, Median Loss: 40.39, Std Loss: 40.39, Mean Reward: 1.74, Median Reward: 2.00, Std Reward: 83.60
Episode: 1026, step: 9, Pop: 5/5, Epsilon: 0.02, Mean Loss: 31.62, Median Loss: 31.62, Std Loss: 31.62, Mean Reward: 4.58, Median Reward: 4.00, Std Reward: 316.10
Episode: 1027, step: 9, Pop: 1/5, Epsilon: 0.02, Mean Loss: 35.39, Median Loss: 35.39, Std Loss: 35.39, Mean Reward: 2.78, Median Reward: 2.00, Std Reward: 158.40
Episode: 1028, step: 9, Pop: 4/5, Epsilon: 0.02, Mean Loss: 52.41, Median Loss: 52.41, Std Loss: 52.41, Mean Reward: 0.14, Median Reward: 2.00, Std Reward: 9.80
Episode: 1029, step: 9, Pop: 1/5, Epsilon: 0.02, Mean Loss: 35.72, Median Loss: 35.72, Std Loss: 35.72, Mean Reward: 2.12, Median Reward: 2.00, Std Reward: 102.00
Episode: 1030, step: 9, Pop: 1/5, Epsilon: 0.02, Mean Loss: 39.45, Median Loss: 39.45, Std Loss: 39.45, Mean Reward: 2.13, Median Reward: 2.00, Std Reward: 111.00
Episode: 1031, step: 9, Pop: 0/5, Epsilon: 0.02, Mean Loss: 25.94, Median Loss: 25.94, Std Loss: 25.94, Mean Reward: 2.16, Median Reward: 2.00, Std Reward: 97.00
Episode: 1032, step: 9, Pop: 4/5, Epsilon: 0.02, Mean Loss: 37.99, Median Loss: 37.99, Std Loss: 37.99, Mean Reward: 5.04, Median Reward: 4.00, Std Reward: 352.80
Episode: 1033, step: 9, Pop: 3/5, Epsilon: 0.02, Mean Loss: 37.12, Median Loss: 37.12, Std Loss: 37.12, Mean Reward: 5.38, Median Reward: 4.00, Std Reward: 247.40
Episode: 1034, step: 9, Pop: 1/5, Epsilon: 0.02, Mean Loss: 33.61, Median Loss: 33.61, Std Loss: 33.61, Mean Reward: 1.90, Median Reward: 2.00, Std Reward: 74.00
Episode: 1035, step: 9, Pop: 1/5, Epsilon: 0.02, Mean Loss: 37.07, Median Loss: 37.07, Std Loss: 37.07, Mean Reward: 2.26, Median Reward: 2.00, Std Reward: 77.00
Episode: 1036, step: 9, Pop: 6/5, Epsilon: 0.02, Mean Loss: 46.03, Median Loss: 46.03, Std Loss: 46.03, Mean Reward: 2.11, Median Reward: 2.00, Std Reward: 151.90
Episode: 1037, step: 9, Pop: 1/5, Epsilon: 0.02, Mean Loss: 43.37, Median Loss: 43.37, Std Loss: 43.37, Mean Reward: 1.95, Median Reward: 2.00, Std Reward: 93.70
Episode: 1038, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 32.48, Median Loss: 32.48, Std Loss: 32.48, Mean Reward: 1.56, Median Reward: 2.00, Std Reward: 97.00
Episode: 1039, step: 9, Pop: 1/5, Epsilon: 0.02, Mean Loss: 38.21, Median Loss: 38.21, Std Loss: 38.21, Mean Reward: 2.04, Median Reward: 2.00, Std Reward: 53.00
Episode: 1040, step: 9, Pop: 0/5, Epsilon: 0.02, Mean Loss: 50.36, Median Loss: 50.36, Std Loss: 50.36, Mean Reward: 1.08, Median Reward: 2.00, Std Reward: 42.00
Episode: 1041, step: 9, Pop: 3/5, Epsilon: 0.02, Mean Loss: 39.23, Median Loss: 39.23, Std Loss: 39.23, Mean Reward: 2.49, Median Reward: 2.00, Std Reward: 116.90
Episode: 1042, step: 9, Pop: 3/5, Epsilon: 0.02, Mean Loss: 28.54, Median Loss: 28.54, Std Loss: 28.54, Mean Reward: 3.34, Median Reward: 2.00, Std Reward: 167.20
Episode: 1043, step: 9, Pop: 6/5, Epsilon: 0.02, Mean Loss: 45.46, Median Loss: 45.46, Std Loss: 45.46, Mean Reward: 3.46, Median Reward: 2.00, Std Reward: 256.00
Episode: 1044, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 42.94, Median Loss: 42.94, Std Loss: 42.94, Mean Reward: 2.02, Median Reward: 2.00, Std Reward: 109.00
Episode: 1045, step: 9, Pop: 1/5, Epsilon: 0.02, Mean Loss: 44.63, Median Loss: 44.63, Std Loss: 44.63, Mean Reward: 1.41, Median Reward: 2.00, Std Reward: 62.00
Episode: 1046, step: 9, Pop: 1/5, Epsilon: 0.02, Mean Loss: 29.58, Median Loss: 29.58, Std Loss: 29.58, Mean Reward: 1.91, Median Reward: 2.00, Std Reward: 93.40
Episode: 1047, step: 9, Pop: 3/5, Epsilon: 0.02, Mean Loss: 29.98, Median Loss: 29.98, Std Loss: 29.98, Mean Reward: 3.13, Median Reward: 2.00, Std Reward: 191.20
Episode: 1048, step: 9, Pop: 1/5, Epsilon: 0.02, Mean Loss: 33.03, Median Loss: 33.03, Std Loss: 33.03, Mean Reward: 2.11, Median Reward: 2.00, Std Reward: 95.00
Episode: 1049, step: 9, Pop: 1/5, Epsilon: 0.02, Mean Loss: 44.41, Median Loss: 44.41, Std Loss: 44.41, Mean Reward: 4.89, Median Reward: 2.00, Std Reward: 195.50
Episode: 1050, step: 9, Pop: 4/5, Epsilon: 0.02, Mean Loss: 40.86, Median Loss: 40.86, Std Loss: 40.86, Mean Reward: 5.13, Median Reward: 4.00, Std Reward: 364.10
Episode: 1051, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 47.69, Median Loss: 47.69, Std Loss: 47.69, Mean Reward: 1.24, Median Reward: 2.00, Std Reward: 55.90
Episode: 1052, step: 9, Pop: 1/5, Epsilon: 0.02, Mean Loss: 40.66, Median Loss: 40.66, Std Loss: 40.66, Mean Reward: -1.08, Median Reward: 0.00, Std Reward: -41.00
Episode: 1053, step: 9, Pop: 1/5, Epsilon: 0.02, Mean Loss: 49.22, Median Loss: 49.22, Std Loss: 49.22, Mean Reward: 2.79, Median Reward: 2.00, Std Reward: 150.60
Episode: 1054, step: 9, Pop: 4/5, Epsilon: 0.02, Mean Loss: 41.26, Median Loss: 41.26, Std Loss: 41.26, Mean Reward: 2.55, Median Reward: 2.00, Std Reward: 132.70
Episode: 1055, step: 9, Pop: 1/5, Epsilon: 0.02, Mean Loss: 48.66, Median Loss: 48.66, Std Loss: 48.66, Mean Reward: 2.97, Median Reward: 2.00, Std Reward: 181.20
Episode: 1056, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 30.20, Median Loss: 30.20, Std Loss: 30.20, Mean Reward: 2.55, Median Reward: 2.00, Std Reward: 160.80
Episode: 1057, step: 9, Pop: 1/5, Epsilon: 0.02, Mean Loss: 42.43, Median Loss: 42.43, Std Loss: 42.43, Mean Reward: -1.02, Median Reward: 0.00, Std Reward: -46.00
Episode: 1058, step: 9, Pop: 2/5, Epsilon: 0.02, Mean Loss: 33.29, Median Loss: 33.29, Std Loss: 33.29, Mean Reward: 4.44, Median Reward: 4.00, Std Reward: 288.40
Episode: 1059, step: 9, Pop: 1/5, Epsilon: 0.02, Mean Loss: 61.54, Median Loss: 61.54, Std Loss: 61.54, Mean Reward: 3.16, Median Reward: 2.00, Std Reward: 151.70
